,IT0001233417,IT0005599938,IT0005211237,IT0005610958,FR0010451203,FR0010313833,FR0013176526,FR0000051732,FR0010386334,FR0014008VX5,FR00140006O9,DE000KSAG888,DE000A1DAHH0,DE0006047004,DE0006202005,DE0006095003,DE000A161408,DE000A0TGJ55,DE0005470405,DE000A1PHFF7,DE0005194062,DE000A0WMPJ6,DE0006969603,Total
2025-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.52,0.0,0.0,0.64,3.17
2025-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.52,0.0,0.0,0.64,3.17
2025-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.52,0.0,0.0,0.64,3.17
2025-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.68,0.0,0.0,0.64,3.33
2025-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.64,3.42
2025-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.64,3.42
2025-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.64,3.42
2025-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.64,3.42
2025-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.64,3.42
2025-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.88,3.6599999999999997
2025-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.77,0.0,0.0,0.88,3.6599999999999997
2025-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.91,3.75
2025-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.91,3.75
2025-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.91,3.75
2025-04-18,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.91,4.32
2025-04-17,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.91,4.32
2025-04-16,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.81,4.220000000000001
2025-04-15,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.81,4.220000000000001
2025-04-14,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.81,4.220000000000001
2025-04-13,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.6,0.83,0.0,0.0,0.81,6.58
2025-04-12,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.6,0.83,0.0,0.0,0.81,6.58
2025-04-11,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.6,0.83,0.0,0.0,0.81,6.58
2025-04-10,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.6,0.83,0.0,0.0,0.81,6.58
2025-04-09,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.6,0.83,0.0,0.0,0.81,6.58
2025-04-08,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.81,6.48
2025-04-07,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.74,6.41
2025-04-06,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.6,6.27
2025-04-05,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.6,6.27
2025-04-04,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.5,0.83,0.0,0.0,0.6,6.27
2025-04-03,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.77,0.0,0.0,0.6,6.26
2025-04-02,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.52,0.0,0.0,0.0,5.41
2025-04-01,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.52,0.0,0.0,0.0,5.41
2025-03-31,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.52,0.0,0.0,0.0,5.41
2025-03-30,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.52,0.0,0.0,0.0,5.41
2025-03-29,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.52,0.0,0.0,0.0,5.41
2025-03-28,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.52,0.0,0.0,0.0,4.41
2025-03-27,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-26,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-25,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-24,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-23,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-22,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-21,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.55,0.0,0.0,0.0,0.0,3.8899999999999997
2025-03-20,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-19,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-18,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-17,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-16,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-15,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-14,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-13,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-12,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-11,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-10,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-09,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,4.89
2025-03-08,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.3999999999999995
2025-03-07,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.3999999999999995
2025-03-06,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.3999999999999995
2025-03-05,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-03-04,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-03-03,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-03-02,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-03-01,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-02-28,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-02-27,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.42,0.0,0.0,0.0,0.0,5.27
2025-02-26,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.42,0.0,0.0,0.0,0.0,5.25
2025-02-25,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-24,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-23,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-22,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-21,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-20,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-19,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.49,1.0,0.55,0.0,0.0,0.0,0.0,5.38
2025-02-18,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.3999999999999995
2025-02-17,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.239999999999999
2025-02-16,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.239999999999999
2025-02-15,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.239999999999999
2025-02-14,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.239999999999999
2025-02-13,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.239999999999999
2025-02-12,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.55,0.0,0.0,0.0,0.0,5.239999999999999
2025-02-11,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.6,0.0,0.0,0.0,0.0,5.289999999999999
2025-02-10,0.0,0.0,0.41,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.209999999999999
2025-02-09,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.369999999999999
2025-02-08,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.369999999999999
2025-02-07,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.369999999999999
2025-02-06,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.369999999999999
2025-02-05,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.369999999999999
2025-02-04,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.0,0.0,5.369999999999999
2025-02-03,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-02-02,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-02-01,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-01-31,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-01-30,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-01-29,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-01-28,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-01-27,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.51,1.0,0.52,0.0,0.0,0.51,0.0,5.879999999999999
2025-01-26,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.52,0.0,0.0,0.51,0.0,5.369999999999999
2025-01-25,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.52,0.0,0.0,0.51,0.0,5.369999999999999
2025-01-24,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.52,0.0,0.0,0.51,0.0,5.369999999999999
2025-01-23,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.47,0.0,0.0,0.51,0.0,5.319999999999999
2025-01-22,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.47,0.0,0.0,0.51,0.0,5.319999999999999
2025-01-21,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.57,0.0,0.0,0.51,0.0,5.42
2025-01-20,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.57,0.0,0.0,0.51,0.0,5.42
2025-01-19,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.6,0.0,0.0,0.51,0.0,5.449999999999999
2025-01-18,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.6,0.0,0.0,0.51,0.0,5.449999999999999
2025-01-17,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,1.0,0.6,0.0,0.0,0.51,0.0,5.449999999999999
2025-01-16,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-15,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-14,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-13,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-12,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-11,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-10,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-09,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-08,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-07,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-06,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-05,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-04,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2025-01-03,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.18
2025-01-02,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.18
2025-01-01,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.18
2024-12-31,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.18
2024-12-30,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.18
2024-12-29,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,5.17
2024-12-28,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,5.17
