,-077-,5493002N1IVX6KHGYO08,213800B4PLJI84A5MF35,54930030NRYV5EVS2N02,51N7JKSPTG5EBVF38I88,ZKNTRMKPV369G3GYL686,-096-,549300I3U59T2U620T86,549300X6BK8XW1RP4G25,5493007EH2ZGRVN96H04,549300EJ1ZB4YYIOMD56,549300LPS48DJ96NXT15,6BS8JLEICI3VGJ264L55,LO3UDTZUG0RICVPFGQ53,549300DCU7KOL83B3B08,549300ARVD4LVNCUBN81,549300KKLDTNOIW0NU52,549300C4RWHVOOSD9T96,0M6M8M9HXLW8D3AU0N32,TNWE6LERP1CI9IDAZB80,549300RK1FB0VMTPD087,549300LVXYIVJKE13M84,Total,Market_capitalization
2023-08-16,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-15,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-14,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-13,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-12,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-11,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-10,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-09,0.0,0.38,0.92,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,3580000000.0
2023-08-08,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-07,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-06,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-05,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-04,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-03,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-02,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-08-01,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-07-31,0.0,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87,3580000000.0
2023-07-30,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-29,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-28,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-27,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-26,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-25,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-24,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-23,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-22,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-21,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-20,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-19,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,3580000000.0
2023-07-18,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3580000000.0
2023-07-17,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3580000000.0
2023-07-16,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3580000000.0
2023-07-15,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3580000000.0
2023-07-14,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3580000000.0
2023-07-13,0.47,0.38,0.88,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.44,3580000000.0
2023-07-12,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-11,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-10,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-09,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-08,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-07,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-06,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-05,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-04,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-03,0.47,0.38,0.99,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55,3580000000.0
2023-07-02,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3580000000.0
2023-07-01,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3580000000.0
2023-06-30,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3580000000.0
2023-06-29,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3580000000.0
2023-06-28,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65,3580000000.0
2023-06-27,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,3580000000.0
2023-06-26,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-25,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-24,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-23,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-22,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-21,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-20,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-19,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-18,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-17,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-16,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-15,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,3580000000.0
2023-06-14,0.47,0.38,1.09,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5100000000000002,3580000000.0
2023-06-13,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,3580000000.0
2023-06-12,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52,3580000000.0
2023-06-11,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-10,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-09,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-08,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-07,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-06,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-05,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-04,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-03,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-02,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-06-01,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-31,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-30,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-29,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-28,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-27,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-26,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-25,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-24,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,3580000000.0
2023-05-23,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-22,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-21,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-20,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-19,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-18,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-17,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-16,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-15,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-14,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-13,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-12,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-11,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-10,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-09,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-08,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
2023-05-07,0.47,0.38,0.1,0.31,0.19,0.0,0.0,0.18,0.19,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07,3580000000.0
