,TNWE6LERP1CI9IDAZB80,70DNWEAINTGFO4DMV441,54930030NRYV5EVS2N02,549300DCU7KOL83B3B08,549300RHSQCH106OWF77,549300SHI4D0QGWI8X45,549300RZS21MS2DKVC77,549300C4RWHVOOSD9T96,6BS8JLEICI3VGJ264L55,2138001GBION41P49M96,2138005A64T9BK11SV48,5493005Q2J4SQ04HVT95,213800LW6586WAWHGO96,549300ARVD4LVNCUBN81,549300GC5MDF1KXYMP06,549300EJ1ZB4YYIOMD56,0M6M8M9HXLW8D3AU0N32,-096-,Total,Market_capitalization
2023-06-25,0.88,0.5,0.0,0.97,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8699999999999997,1350000000.0
2023-06-24,0.88,0.5,0.0,0.97,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8699999999999997,1350000000.0
2023-06-23,0.88,0.5,0.0,0.97,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8699999999999997,1350000000.0
2023-06-22,0.88,0.5,0.0,0.97,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8699999999999997,1350000000.0
2023-06-21,0.88,0.5,0.0,1.02,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,1350000000.0
2023-06-20,0.88,0.5,0.0,1.02,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92,1350000000.0
2023-06-19,0.98,0.63,0.46,1.02,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1350000000.0
2023-06-18,0.98,0.63,0.46,1.02,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1350000000.0
2023-06-17,0.98,0.63,0.46,1.02,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1350000000.0
2023-06-16,0.98,0.63,0.46,1.02,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.61,1350000000.0
2023-06-15,0.98,0.63,0.46,1.11,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6999999999999997,1350000000.0
2023-06-14,1.07,0.63,0.5,1.11,0.0,0.44,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2700000000000005,1350000000.0
2023-06-13,1.07,0.63,0.5,1.11,0.0,0.44,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2700000000000005,1350000000.0
2023-06-12,1.07,0.63,0.5,1.11,0.0,0.44,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2700000000000005,1350000000.0
2023-06-11,1.07,0.63,0.5,1.11,0.0,0.57,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1350000000.0
2023-06-10,1.07,0.63,0.5,1.11,0.0,0.57,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1350000000.0
2023-06-09,1.07,0.63,0.5,1.11,0.0,0.57,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1350000000.0
2023-06-08,1.07,0.63,0.5,1.11,0.0,0.57,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1350000000.0
2023-06-07,1.07,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,1350000000.0
2023-06-06,1.07,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,1350000000.0
2023-06-05,1.07,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.48,1350000000.0
2023-06-04,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-06-03,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-06-02,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-06-01,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-31,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-30,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-29,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-28,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-27,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-26,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-25,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-24,1.1,0.63,0.5,1.11,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.51,1350000000.0
2023-05-23,1.1,0.63,0.5,1.09,0.0,0.65,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.49,1350000000.0
2023-05-22,1.1,0.63,0.5,1.1,0.0,0.73,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,1350000000.0
2023-05-21,1.1,0.63,0.5,1.1,0.0,0.73,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,1350000000.0
2023-05-20,1.1,0.63,0.5,1.1,0.0,0.73,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58,1350000000.0
2023-05-19,1.1,0.63,0.5,1.1,0.16,0.73,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,1350000000.0
2023-05-18,1.1,0.63,0.5,1.1,0.16,0.73,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74,1350000000.0
2023-05-17,1.07,0.63,0.5,1.1,0.16,0.66,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.640000000000001,1350000000.0
2023-05-16,1.07,0.63,0.5,1.06,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8200000000000003,1350000000.0
2023-05-15,1.11,0.63,0.5,1.06,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8600000000000003,1350000000.0
2023-05-14,1.11,0.63,0.5,1.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,1350000000.0
2023-05-13,1.11,0.63,0.5,1.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,1350000000.0
2023-05-12,1.11,0.63,0.5,1.1,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9000000000000004,1350000000.0
2023-05-11,1.07,0.63,0.5,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.29,1350000000.0
2023-05-10,1.07,0.63,0.5,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.33,1350000000.0
